id,from_id,to_id,edge_type,edge_type_norm,status,risk_level,confidence,evidence_json,evidence_text,business_rule,last_updated,next_action,risk_reason,from_node_type,to_node_type,ai_ready,needs_review,text_for_embedding
edge_0176,concept_marine_operation,concept_lashing_plan,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_marine_operation"", ""target_node:concept_lashing_plan"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0176 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED
edge_0177,concept_marine_operation,concept_lifting_plan,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_marine_operation"", ""target_node:concept_lifting_plan"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0177 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED
edge_0178,concept_marine_operation,concept_offshore_staging_node,references,REFERENCES,AMBER,AMBER_REVIEW,INFERRED,"[""source_node:concept_marine_operation"", ""target_node:concept_offshore_staging_node"", ""relation:references"", ""confidence:INFERRED""]",source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",MarineOperation,OffshoreStagingNode,true,true,"edge_0178 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED"
edge_0179,concept_marine_operation,concept_stability_case,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_marine_operation"", ""target_node:concept_stability_case"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0179 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED
edge_0180,concept_marine_operation,concept_stowage_plan,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_marine_operation"", ""target_node:concept_stowage_plan"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0180 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED
edge_0181,concept_ptw,concept_marine_operation,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_ptw"", ""target_node:concept_marine_operation"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MarineOperation,true,false,edge_0181 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
edge_0182,std_bimco_supplytime,concept_marine_operation,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:std_bimco_supplytime"", ""target_node:concept_marine_operation"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Standard,MarineOperation,true,false,edge_0182 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
edge_0183,concept_offshore_staging_node,concept_location_node,implements_domain_model,IMPLEMENTS_MODEL,PASS,,EXTRACTED,"[""source_node:concept_offshore_staging_node"", ""target_node:concept_location_node"", ""relation:implements"", ""confidence:EXTRACTED""]",source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,Document,true,false,edge_0183 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0184,node_mosb,concept_offshore_staging_node,implements_domain_model,IMPLEMENTS_MODEL,PASS,,EXTRACTED,"[""source_node:node_mosb"", ""target_node:concept_offshore_staging_node"", ""relation:implements"", ""confidence:EXTRACTED""]",source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,OffshoreStagingNode,true,false,edge_0184 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED
edge_0185,concept_location_node,concept_regulatory_requirement,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_location_node"", ""target_node:concept_regulatory_requirement"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0185 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED
edge_0186,concept_transport_corridor,concept_location_node,conceptually_related_to,CONCEPTUALLY_RELATED_TO,PASS,,EXTRACTED,"[""source_node:concept_transport_corridor"", ""target_node:concept_location_node"", ""relation:conceptually_related_to"", ""confidence:EXTRACTED""]",source_node:concept_transport_corridor | target_node:concept_location_node | relation:conceptually_related_to | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0186 | CONCEPTUALLY_RELATED_TO | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_transport_corridor | target_node:concept_location_node | relation:conceptually_related_to | confidence:EXTRACTED
edge_0187,node_agi_island,concept_location_node,implements_domain_model,IMPLEMENTS_MODEL,PASS,,EXTRACTED,"[""source_node:node_agi_island"", ""target_node:concept_location_node"", ""relation:implements"", ""confidence:EXTRACTED""]",source_node:node_agi_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Site,Document,true,false,edge_0187 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_agi_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
